Dataset,year,time,lat,lon,temp,CTD_TMP_WOCE_FLAG,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],depth,oxy18,DELO18_WOCE_FLAG_Translated,DELO18_WOCE_FLAG_Original,O18_Standard,salinity,CTD_SAL_WOCE_FLAG,Bottle_Salinity_[standard_salinity_units],BTL_SAL_WOCE_FLAG,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,CASTNO,BTLNBR,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,LAND_BASED,u,v
ArcticNet,18/06/2016,03:34:00,68.9995,-57.2483,2.6466,,200.259,198.1473401,,198.1473401,-0.43,2.0,2,VSMOW,34.3672,,34.3794,2.0,1601,G302,,,52.0,2.0,,,,False,False,,False,0.002173966979457433,-0.0016071520589928468
ArcticNet,18/06/2016,03:39:00,68.9995,-57.2483,2.0801,,150.515,148.9458051,,148.9458051,-0.49,2.0,2,VSMOW,34.2477,,34.2739,2.0,1601,G302,,,52.0,4.0,,,,False,False,,False,0.0006192131228760307,-0.0035909108776639733
ArcticNet,18/06/2016,03:43:00,68.9995,-57.2483,0.8827,,100.331,99.29707016,,99.29707016,-0.53,2.0,2,VSMOW,34.0354,,34.0663,2.0,1601,G302,,,52.0,6.0,,,,False,False,,False,0.000102372001597683,-0.007050406924548433
ArcticNet,18/06/2016,03:45:00,68.9995,-57.2483,-0.2853,,80.317,79.49317489,,79.49317489,-0.75,2.0,2,VSMOW,33.8795,,33.8977,2.0,1601,G302,,,52.0,7.0,,,,False,False,,False,-0.0004251988504793007,-0.008874565003195877
ArcticNet,18/06/2016,03:46:00,68.9995,-57.2483,-1.0631,,70.174,69.45592162,,69.45592162,-0.82,2.0,2,VSMOW,33.7775,,33.8288,2.0,1601,G302,,,52.0,8.0,,,,False,False,,False,-0.000563026861865502,-0.01008065556721666
ArcticNet,18/06/2016,03:48:00,68.9995,-57.2483,-1.449,,60.279,59.66360723,,59.66360723,-0.78,2.0,2,VSMOW,33.7021,,33.7247,2.0,1601,G302,,,52.0,9.0,,,,False,False,,False,-0.0008857246815228989,-0.011126852856744685
ArcticNet,18/06/2016,03:50:00,68.9995,-57.2483,-1.6513,,50.166,49.65506968,,49.65506968,-0.59,2.0,2,VSMOW,33.6496,,33.6722,2.0,1601,G302,,,52.0,10.0,,,,False,False,,False,-0.0012044216221476132,-0.012266004766659417
ArcticNet,18/06/2016,03:51:00,68.9995,-57.2483,-1.7164,,40.125,39.71730273,,39.71730273,-0.6,2.0,2,VSMOW,33.5962,,33.614,2.0,1601,G302,,,52.0,11.0,,,,False,False,,False,-0.0015993721994582233,-0.013349207209354095
ArcticNet,18/06/2016,03:53:00,68.9995,-57.2483,-1.219,,30.651,30.3402625,,30.3402625,-0.64,2.0,2,VSMOW,33.4921,,33.5039,2.0,1601,G302,,,52.0,12.0,,,,False,False,,False,-0.002104552724650531,-0.014344080920060948
ArcticNet,18/06/2016,03:55:00,68.9995,-57.2483,0.8707,,20.183,19.97889387,,19.97889387,-0.76,6.0,6,VSMOW,33.4683,,33.4938,6.0,1601,G302,,,52.0,13.0,,,,False,False,,False,-0.0025060265693712565,-0.015262208483151612
ArcticNet,18/06/2016,03:56:00,68.9995,-57.2483,0.9284,,10.745,10.63658192,,10.63658192,-0.66,2.0,2,VSMOW,33.4599,,33.4787,2.0,1601,G302,,,52.0,14.0,,,,False,False,,False,-0.0037149459842342127,-0.014882015606188539
ArcticNet,18/06/2016,03:58:00,68.9995,-57.2483,1.1332,,1.12,1.108725002,,1.108725002,-0.61,2.0,2,VSMOW,33.4589,,33.4778,2.0,1601,G302,,,52.0,15.0,,,,False,False,,False,-0.0092643899755303,-0.019785627571574503
ArcticNet,19/06/2016,00:16:00,69.0002,-58.6522,3.3643,,318.566,315.1167111,,315.1167111,0.02,2.0,2,VSMOW,34.5914,,34.609,2.0,1601,G308,,,61.0,1.0,,,,False,False,,False,,
ArcticNet,19/06/2016,00:18:00,69.0002,-58.6522,3.3634,,301.012,297.7653983,,297.7653983,-0.04,2.0,2,VSMOW,34.5914,,34.6032,6.0,1601,G308,,,61.0,2.0,,,,False,False,,False,-0.00402025845178248,-0.014123479414852447
ArcticNet,19/06/2016,00:21:00,69.0002,-58.6522,3.2198,,250.705,248.0311351,,248.0311351,-0.08,2.0,2,VSMOW,34.4975,,34.5114,2.0,1601,G308,,,61.0,3.0,,,,False,False,,False,-0.004106914159034796,-0.016208452202152685
ArcticNet,19/06/2016,00:23:00,69.0002,-58.6522,2.6946,,200.405,198.291722,,198.291722,-0.13,2.0,2,VSMOW,34.3962,,34.4095,2.0,1601,G308,,,61.0,4.0,,,,False,False,,False,-0.003724832449614676,-0.02046921604272023
ArcticNet,19/06/2016,00:27:00,69.0002,-58.6522,1.8902,,150.567,148.9972378,,148.9972378,-0.19,2.0,2,VSMOW,34.17,,34.1894,2.0,1601,G308,,,61.0,6.0,,,,False,False,,False,-0.0033903151227963,-0.026569505511769953
ArcticNet,19/06/2016,00:32:00,69.0002,-58.6522,-0.1781,,100.559,99.52266127,,99.52266127,-0.68,2.0,2,VSMOW,33.8612,,33.8887,2.0,1601,G308,,,61.0,8.0,,,,False,False,,False,-0.0031394240982358292,-0.035707437539551225
ArcticNet,19/06/2016,00:33:00,69.0002,-58.6522,-1.2543,,80.467,79.6416039,,79.6416039,-0.79,2.0,2,VSMOW,33.7096,,33.7489,2.0,1601,G308,,,61.0,9.0,,,,False,False,,False,-0.002968503093941433,-0.04066185499708906
ArcticNet,19/06/2016,00:35:00,69.0002,-58.6522,-1.423,,70.443,69.72212049,,69.72212049,-0.69,2.0,2,VSMOW,33.6806,,31.7461,2.0,1601,G308,,,61.0,10.0,,,,False,False,,False,-0.0028708406554348582,-0.04332701102360448
ArcticNet,19/06/2016,00:37:00,69.0002,-58.6522,-1.5955,,60.52,59.90210924,,59.90210924,-0.72,2.0,2,VSMOW,33.6563,,33.6735,2.0,1601,G308,,,61.0,11.0,,,,False,False,,False,-0.0027475408505356217,-0.04612672540815888
ArcticNet,19/06/2016,00:39:00,69.0002,-58.6522,-1.6767,,50.511,49.99651192,,49.99651192,-0.78,2.0,2,VSMOW,33.6312,,33.6442,2.0,1601,G308,,,61.0,12.0,,,,False,False,,False,-0.00262736692743834,-0.04886227113350441
ArcticNet,19/06/2016,00:40:00,69.0002,-58.6522,-1.6742,,40.5,40.08845426,,40.08845426,-1.04,2.0,2,VSMOW,33.5851,,33.6038,2.0,1601,G308,,,61.0,13.0,,,,False,False,,False,-0.002536541836767732,-0.05132527016682617
ArcticNet,19/06/2016,00:42:00,69.0002,-58.6522,-1.4198,,30.499,30.1898133,,30.1898133,-1.07,2.0,2,VSMOW,33.5132,,33.541,2.0,1601,G308,,,61.0,14.0,,,,False,False,,False,-0.0025237556296974816,-0.05337254833888154
ArcticNet,19/06/2016,00:44:00,69.0002,-58.6522,0.226,,20.557,20.34909234,,20.34909234,-0.56,4.0,4,VSMOW,33.259,,33.3059,2.0,1601,G308,,,61.0,15.0,,,,False,False,,False,-0.00228384669394499,-0.05512343714113166
ArcticNet,19/06/2016,00:45:00,69.0002,-58.6522,0.0034,,10.22,10.11689168,,10.11689168,-1.11,2.0,2,VSMOW,32.5827,,32.761,2.0,1601,G308,,,61.0,16.0,,,,False,False,,False,-0.0013786822528254249,-0.05540093281203216
ArcticNet,19/06/2016,07:42:00,69.0108,-59.7998,-0.0271,,1505.813,1485.290242,,1485.290242,-0.66,2.0,2,VSMOW,34.4904,,34.502,2.0,1601,G313,,,64.0,1.0,,,,False,False,,False,,
ArcticNet,19/06/2016,07:52:00,69.0108,-59.7998,0.8627,,1001.954,989.4809605,,989.4809605,-0.67,2.0,2,VSMOW,34.5026,,34.5138,2.0,1601,G313,,,64.0,2.0,,,,False,False,,False,-0.00025503186995748324,0.001997414928352397
ArcticNet,19/06/2016,07:58:00,69.0108,-59.7998,1.5845,,801.096,791.5030511,,791.5030511,-0.3,3.0,3,VSMOW,34.5543,,34.5679,2.0,1601,G313,,,64.0,3.0,,,,False,False,,False,-0.0008199457222963947,0.003907377656254167
ArcticNet,19/06/2016,08:04:00,69.0108,-59.7998,2.3301,,607.665,600.6668155,,600.6668155,-0.32,6.0,6,VSMOW,34.6048,,34.6156,6.0,1601,G313,,,64.0,4.0,,,,False,False,,False,-0.0006884281035015873,0.003205838657872396
ArcticNet,19/06/2016,08:07:00,69.0108,-59.7998,2.9158,,505.734,500.0322056,,500.0322056,0.16,2.0,2,VSMOW,34.6524,,34.6524,2.0,1601,G313,,,64.0,5.0,,,,False,False,,False,-0.0007074751093867459,0.0019020381710905263
ArcticNet,19/06/2016,08:12:00,69.0108,-59.7998,3.3132,,404.325,399.8641595,,399.8641595,0.21,6.0,6,VSMOW,34.6517,,34.6614,6.0,1601,G313,,,64.0,6.0,,,,False,False,,False,-0.0012401710756097947,-0.00042220308365356434
ArcticNet,19/06/2016,08:15:00,69.0108,-59.7998,3.0902,,302.953,299.6838623,,299.6838623,0.01,2.0,2,VSMOW,34.5347,,34.5551,2.0,1601,G313,,,64.0,7.0,,,,False,False,,False,-0.0006471436603550494,-0.0045111953781947775
ArcticNet,19/06/2016,08:18:00,69.0108,-59.7998,2.2519,,252.884,250.1854136,,250.1854136,-0.01,2.0,2,VSMOW,34.3667,,34.3839,2.0,1601,G313,,,64.0,8.0,,,,False,False,,False,-0.00016879111538566912,-0.007696006092171425
ArcticNet,19/06/2016,08:20:00,69.0108,-59.7998,1.5033,,202.45,200.314035,,200.314035,-0.11,2.0,2,VSMOW,34.2129,,34.231,2.0,1601,G313,,,64.0,9.0,,,,False,False,,False,0.00010747844022188392,-0.012286163489877322
ArcticNet,19/06/2016,08:24:00,69.0108,-59.7998,0.4634,,151.281,149.7034369,,149.7034369,-0.29,2.0,2,VSMOW,34.0074,,34.0454,2.0,1601,G313,,,64.0,11.0,,,,False,False,,False,0.00015778794113773995,-0.018963363903996052
ArcticNet,19/06/2016,08:29:00,69.0108,-59.7998,-1.1159,,100.921,99.88077749,,99.88077749,-0.67,2.0,2,VSMOW,33.7075,,33.7233,2.0,1601,G313,,,64.0,13.0,,,,False,False,,False,4.2425129984249724e-05,-0.029044060581635084
ArcticNet,19/06/2016,08:31:00,69.0108,-59.7998,-1.5316,,80.629,79.80185853,,79.80185853,-0.8,2.0,2,VSMOW,33.5979,,33.6248,2.0,1601,G313,,,64.0,14.0,,,,False,False,,False,-6.6083271540377e-05,-0.03448297005947686
ArcticNet,19/06/2016,08:33:00,69.0108,-59.7998,-1.6171,,70.406,69.68545971,,69.68545971,-1.01,2.0,2,VSMOW,33.5664,,33.5801,2.0,1601,G313,,,64.0,15.0,,,,False,False,,False,-0.0001096296944287022,-0.037572036775383386
ArcticNet,19/06/2016,08:35:00,69.0108,-59.7998,-1.6911,,60.289,59.673462,,59.673462,-1.08,2.0,2,VSMOW,33.5191,,33.5376,2.0,1601,G313,,,64.0,16.0,,,,False,False,,False,-0.00013917719133926934,-0.0406908184819269
ArcticNet,19/06/2016,08:37:00,69.0108,-59.7998,-1.6881,,50.53,50.01528331,,50.01528331,-1.12,2.0,2,VSMOW,33.4669,,33.492,2.0,1601,G313,,,64.0,17.0,,,,False,False,,False,-0.0001080261378384946,-0.04364637851070311
ArcticNet,19/06/2016,08:39:00,69.0108,-59.7998,-1.6561,,40.347,39.93699764,,39.93699764,-1.17,2.0,2,VSMOW,33.3733,,33.4176,2.0,1601,G313,,,64.0,18.0,,,,False,False,,False,-4.754656122121984e-05,-0.046303223897074315
ArcticNet,19/06/2016,08:41:00,69.0108,-59.7998,-1.6558,,29.927,29.62363371,,29.62363371,-0.91,2.0,2,VSMOW,33.3177,,33.3417,2.0,1601,G313,,,64.0,19.0,,,,False,False,,False,6.794188620685992e-05,-0.04869938950319242
ArcticNet,19/06/2016,08:42:00,69.0108,-59.7998,-1.6232,,20.183,19.97887991,,19.97887991,-0.97,2.0,2,VSMOW,33.2816,,33.2916,2.0,1601,G313,,,64.0,20.0,,,,False,False,,False,0.00037295347472784057,-0.05085339753415845
ArcticNet,19/06/2016,08:46:00,69.0108,-59.7998,-1.6122,,9.741,9.642729143,,9.642729143,-1.09,2.0,2,VSMOW,33.0675,,33.0153,2.0,1601,G313,,,64.0,21.0,,,,False,False,,False,0.0018551355094413675,-0.05136366062134853
ArcticNet,19/06/2016,08:47:00,69.0108,-59.7998,-1.647,,0.771,0.763238485,,0.763238485,-1.13,2.0,2,VSMOW,32.753,,32.7951,2.0,1601,G313,,,64.0,24.0,,,,False,False,,False,-0.000354497157394936,-0.04798470636362421
ArcticNet,21/06/2016,04:19:00,69.0327,-61.4392,-0.2751,,1864.146,1837.186047,,1837.186047,-0.44,2.0,2,VSMOW,34.4943,,34.5048,2.0,1601,G320,,,76.0,1.0,,,,False,False,,False,,
ArcticNet,21/06/2016,04:35:00,69.0327,-61.4392,0.9836,,1000.306,987.8560212,,987.8560212,-0.39,2.0,2,VSMOW,34.504,,34.514,2.0,1601,G320,,,76.0,2.0,,,,False,False,,False,-0.0004641101071804768,0.0023964870252653364
ArcticNet,21/06/2016,04:38:00,69.0327,-61.4392,1.1981,,900.484,889.4883047,,889.4883047,-0.36,2.0,2,VSMOW,34.5106,,34.5116,2.0,1601,G320,,,76.0,3.0,,,,False,False,,False,-0.0005171000250910046,0.0026908651753703304
ArcticNet,21/06/2016,04:41:00,69.0327,-61.4392,1.2586,,800.164,790.5829052,,790.5829052,-0.23,2.0,2,VSMOW,34.5043,,34.5142,2.0,1601,G320,,,76.0,4.0,,,,False,False,,False,-0.0005600888040517435,0.002972481549935097
ArcticNet,21/06/2016,04:44:00,69.0327,-61.4392,1.3286,,700.31,692.0900623,,692.0900623,-0.41,3.0,3,VSMOW,34.5017,,34.5106,2.0,1601,G320,,,76.0,5.0,,,,False,False,,False,-0.0005687621767294166,0.003075751062443685
ArcticNet,21/06/2016,04:47:00,69.0327,-61.4392,1.6534,,600.081,593.1801584,,593.1801584,-0.25,6.0,6,VSMOW,34.5219,,34.5307,6.0,1601,G320,,,76.0,6.0,,,,False,False,,False,5.647741372927253e-05,0.002929667450786388
ArcticNet,21/06/2016,04:51:00,69.0327,-61.4392,1.9909,,500.282,494.6474925,,494.6474925,-0.13,3.0,3,VSMOW,34.5223,,34.5326,2.0,1601,G320,,,76.0,7.0,,,,False,False,,False,0.0009640787062340691,0.002541600512044805
ArcticNet,21/06/2016,04:54:00,69.0327,-61.4392,2.26,,400.243,395.8305546,,395.8305546,-0.4,2.0,2,VSMOW,34.5014,,34.5163,2.0,1601,G320,,,76.0,8.0,,,,False,False,,False,0.00201281630271959,0.0014003402380504168
ArcticNet,21/06/2016,04:57:00,69.0327,-61.4392,2.2502,,300.343,297.1034972,,297.1034972,-0.19,2.0,2,VSMOW,34.4154,,34.4385,2.0,1601,G320,,,76.0,9.0,,,,False,False,,False,0.003567666222742273,-0.000589026494271211
ArcticNet,21/06/2016,04:59:00,69.0327,-61.4392,1.8529,,250.465,247.7933409,,247.7933409,-0.31,2.0,2,VSMOW,34.2732,,34.3065,2.0,1601,G320,,,76.0,10.0,,,,False,False,,False,0.004624605367407954,-0.002078783119746926
ArcticNet,21/06/2016,05:02:00,69.0327,-61.4392,1.0229,,200.048,197.9382599,,197.9382599,-0.42,2.0,2,VSMOW,34.0631,,34.0828,2.0,1601,G320,,,76.0,11.0,,,,False,False,,False,0.006005556070695578,-0.004288217360882744
ArcticNet,21/06/2016,05:04:00,69.0327,-61.4392,-0.9325,,150.077,148.5122243,,148.5122243,-0.93,2.0,2,VSMOW,33.7278,,33.7569,2.0,1601,G320,,,76.0,12.0,,,,False,False,,False,0.007811347171371304,-0.007640707253969364
ArcticNet,21/06/2016,05:06:00,69.0327,-61.4392,-1.7244,,100.113,99.08116575,,99.08116575,-1.08,6.0,6,VSMOW,33.6092,,33.6222,6.0,1601,G320,,,76.0,13.0,,,,False,False,,False,0.010200362240425982,-0.012641732022295455
ArcticNet,21/06/2016,05:08:00,69.0327,-61.4392,-1.7456,,79.976,79.15557562,,79.15557562,-1.05,2.0,2,VSMOW,33.5882,,33.603,2.0,1601,G320,,,76.0,14.0,,,,False,False,,False,0.01150000704115017,-0.015443702701670451
ArcticNet,21/06/2016,05:10:00,69.0327,-61.4392,-1.7409,,69.88,69.16483747,,69.16483747,-1.06,2.0,2,VSMOW,33.5726,,33.5886,2.0,1601,G320,,,76.0,15.0,,,,False,False,,False,0.012250429004244417,-0.016987802898240346
ArcticNet,21/06/2016,05:11:00,69.0327,-61.4392,-1.7251,,60.102,59.48831772,,59.48831772,-1.05,2.0,2,VSMOW,33.5395,,33.565,2.0,1601,G320,,,76.0,16.0,,,,False,False,,False,0.0130853154195483,-0.018578228635694582
ArcticNet,21/06/2016,05:13:00,69.0327,-61.4392,-1.6778,,49.984,49.47484364,,49.47484364,-1.28,2.0,2,VSMOW,33.4934,,33.5144,2.0,1601,G320,,,76.0,17.0,,,,False,False,,False,0.014031865556602553,-0.020169203170252448
ArcticNet,21/06/2016,05:14:00,69.0327,-61.4392,-1.6275,,39.868,39.46285766,,39.46285766,-1.43,2.0,2,VSMOW,33.3796,,33.4121,2.0,1601,G320,,,76.0,18.0,,,,False,False,,False,0.014944836561582074,-0.021451337183068308
ArcticNet,21/06/2016,05:16:00,69.0327,-61.4392,-1.6321,,29.913,29.60973657,,29.60973657,-1.33,2.0,2,VSMOW,33.2161,,33.2641,2.0,1601,G320,,,76.0,19.0,,,,False,False,,False,0.015859594128024544,-0.02270032053783636
ArcticNet,21/06/2016,05:18:00,69.0327,-61.4392,-1.5346,,20.094,19.89075739,,19.89075739,-1.7,2.0,2,VSMOW,32.9274,,32.9678,2.0,1601,G320,,,76.0,20.0,,,,False,False,,False,0.016880957968929296,-0.023929815825108322
ArcticNet,21/06/2016,05:19:00,69.0327,-61.4392,-1.505,,10.067,9.965418962,,9.965418962,-1.54,3.0,3,VSMOW,32.8492,,32.8567,2.0,1601,G320,,,76.0,21.0,,,,False,False,,False,0.018648780350549888,-0.023889387856132174
ArcticNet,21/06/2016,05:21:00,69.0327,-61.4392,-1.3459,,0.681,0.674143734,,0.674143734,-1.97,2.0,2,VSMOW,32.228,,32.3007,2.0,1601,G320,,,76.0,24.0,,,,False,False,,False,0.014261330628564174,-0.020520253748569684
ArcticNet,22/06/2016,04:42:00,68.9987,-62.6027,-0.2889,,1903.277,1875.582838,,1875.582838,-0.4,2.0,2,VSMOW,34.4953,,34.5046,2.0,1601,G325,,,83.0,1.0,,,,False,False,,False,,
ArcticNet,22/06/2016,04:58:00,68.9987,-62.6027,0.9564,,1000.728,988.2738509,,988.2738509,-0.21,2.0,2,VSMOW,34.5038,,34.5137,2.0,1601,G325,,,83.0,2.0,,,,False,False,,False,0.0002523553107618349,-0.0020476993806787113
ArcticNet,22/06/2016,05:01:00,68.9987,-62.6027,1.1421,,899.944,888.9579131,,888.9579131,-0.14,2.0,2,VSMOW,34.5103,,34.5188,2.0,1601,G325,,,83.0,3.0,,,,False,False,,False,-2.8386056556740715e-05,-0.0017480711612598465
ArcticNet,22/06/2016,05:04:00,68.9987,-62.6027,1.3485,,798.695,789.1359272,,789.1359272,-0.08,3.0,3,VSMOW,34.5202,,34.5295,2.0,1601,G325,,,83.0,4.0,,,,False,False,,False,-0.00029169790877359245,-0.0010616763429511533
ArcticNet,22/06/2016,05:08:00,68.9987,-62.6027,1.5363,,700.935,692.7081438,,692.7081438,-0.19,2.0,2,VSMOW,34.5268,,34.5351,2.0,1601,G325,,,83.0,5.0,,,,False,False,,False,-0.00047621072203981,-0.0005960816978158746
ArcticNet,22/06/2016,05:11:00,68.9987,-62.6027,1.9147,,600.162,593.261358,,593.261358,-0.07,2.0,2,VSMOW,34.5451,,34.5548,2.0,1601,G325,,,83.0,6.0,,,,False,False,,False,0.0006374951448989672,-0.0017625750629658883
ArcticNet,22/06/2016,05:14:00,68.9987,-62.6027,2.3426,,500.216,494.5833536,,494.5833536,-0.16,6.0,6,VSMOW,34.5393,,34.552,6.0,1601,G325,,,83.0,7.0,,,,False,False,,False,0.0022096727529097317,-0.00404889302484345
ArcticNet,22/06/2016,05:17:00,68.9987,-62.6027,2.077,,400.201,395.7898893,,395.7898893,-0.26,2.0,2,VSMOW,34.4431,,34.4614,2.0,1601,G325,,,83.0,8.0,,,,False,False,,False,0.003971640479933636,-0.006935397268675116
ArcticNet,22/06/2016,05:20:00,68.9987,-62.6027,2.1016,,299.91,296.6761011,,296.6761011,-0.33,2.0,2,VSMOW,34.3339,,34.3442,2.0,1601,G325,,,83.0,9.0,,,,False,False,,False,0.006320143633880495,-0.01074704320801887
ArcticNet,22/06/2016,05:22:00,68.9987,-62.6027,1.4677,,249.902,247.2372022,,247.2372022,-0.43,2.0,2,VSMOW,34.1715,,34.1856,2.0,1601,G325,,,83.0,10.0,,,,False,False,,False,0.007724739343319905,-0.013204598880840183
ArcticNet,22/06/2016,05:24:00,68.9987,-62.6027,0.2765,,200.5,198.385693,,198.385693,-0.7,2.0,2,VSMOW,33.9281,,33.9385,2.0,1601,G325,,,83.0,11.0,,,,False,False,,False,0.009224417298598507,-0.015901237147525834
ArcticNet,22/06/2016,05:27:00,68.9987,-62.6027,-1.0707,,149.861,148.2988656,,148.2988656,-0.99,2.0,2,VSMOW,33.6734,,33.6949,2.0,1601,G325,,,83.0,12.0,,,,False,False,,False,0.011076767848712095,-0.01929055717281451
ArcticNet,22/06/2016,05:29:00,68.9987,-62.6027,-1.0823,,100.22,99.18724562,,99.18724562,-1.3,6.0,6,VSMOW,33.4665,,33.5034,6.0,1601,G325,,,83.0,13.0,,,,False,False,,False,0.013269445739312043,-0.023495364113047364
ArcticNet,22/06/2016,05:31:00,68.9987,-62.6027,-1.5963,,79.938,79.11813898,,79.11813898,-1.59,2.0,2,VSMOW,33.3317,,33.3475,2.0,1601,G325,,,83.0,14.0,,,,False,False,,False,0.014303794745857617,-0.02554008030076405
ArcticNet,22/06/2016,05:33:00,68.9987,-62.6027,-1.6099,,70.116,69.39852831,,69.39852831,-1.47,2.0,2,VSMOW,33.2753,,33.2998,2.0,1601,G325,,,83.0,15.0,,,,False,False,,False,0.014954293278257291,-0.026949017949699557
ArcticNet,22/06/2016,05:35:00,68.9987,-62.6027,-1.6356,,59.828,59.21727923,,59.21727923,-1.57,2.0,2,VSMOW,33.1901,,33.2049,2.0,1601,G325,,,83.0,16.0,,,,False,False,,False,0.015653360376103532,-0.028459328083691983
ArcticNet,22/06/2016,05:38:00,68.9987,-62.6027,-1.6126,,40.021,39.61437139,,39.61437139,-1.68,2.0,2,VSMOW,32.9085,,32.9627,2.0,1601,G325,,,83.0,18.0,,,,False,False,,False,0.017396409121725114,-0.03182108204568992
ArcticNet,22/06/2016,05:39:00,68.9987,-62.6027,-1.6137,,29.907,29.60386004,,29.60386004,-1.82,2.0,2,VSMOW,32.8342,,32.8482,2.0,1601,G325,,,83.0,19.0,,,,False,False,,False,0.01830138572699752,-0.033440417528968584
ArcticNet,22/06/2016,05:41:00,68.9987,-62.6027,-1.5782,,19.702,19.50278185,,19.50278185,-1.84,2.0,2,VSMOW,32.641,,32.6743,2.0,1601,G325,,,83.0,20.0,,,,False,False,,False,0.019249655953450507,-0.03505965474117133
ArcticNet,22/06/2016,05:43:00,68.9987,-62.6027,-1.6107,,9.72,9.621948688,,9.621948688,-2.09,2.0,2,VSMOW,32.2256,,32.4054,2.0,1601,G325,,,83.0,21.0,,,,False,False,,False,0.021127708283968268,-0.03603366473803898
ArcticNet,22/06/2016,05:45:00,68.9987,-62.6027,-1.5873,,0.804,0.795906812,,0.795906812,-2.16,2.0,2,VSMOW,32.214,,32.2305,2.0,1601,G325,,,83.0,24.0,,,,False,False,,False,0.019506509590594034,-0.030319433625452082
ArcticNet,22/06/2016,12:12:00,68.4662,-62.6762,-0.2297,,1683.508,1659.924007,,1659.924007,-0.71,2.0,2,VSMOW,34.4925,,34.5019,2.0,1601,DIC-1,,,84.0,1.0,,,,False,False,,False,,
ArcticNet,22/06/2016,12:29:00,68.4662,-62.6762,1.2022,,902.012,891.0259066,,891.0259066,-0.19,2.0,2,VSMOW,34.5109,,34.5209,2.0,1601,DIC-1,,,84.0,3.0,,,,False,False,,False,0.0024195402839458278,-0.0017213794955085954
ArcticNet,22/06/2016,12:33:00,68.4662,-62.6762,1.4026,,801.773,792.1976063,,792.1976063,-0.1,2.0,2,VSMOW,34.5154,,34.5251,2.0,1601,DIC-1,,,84.0,4.0,,,,False,False,,False,0.002026880707803219,-0.000808932005427273
ArcticNet,22/06/2016,12:36:00,68.4662,-62.6762,1.6113,,701.349,693.1396547,,693.1396547,-0.24,2.0,2,VSMOW,34.5203,,34.5305,2.0,1601,DIC-1,,,84.0,5.0,,,,False,False,,False,0.001961240294264272,-2.6950562330167583e-05
ArcticNet,22/06/2016,12:40:00,68.4662,-62.6762,1.7342,,601.127,594.2336532,,594.2336532,-0.14,2.0,2,VSMOW,34.5094,,34.5195,2.0,1601,DIC-1,,,84.0,6.0,,,,False,False,,False,0.002686257196102473,-0.001501514459374994
ArcticNet,22/06/2016,12:43:00,68.4662,-62.6762,1.8387,,500.825,495.201244,,495.201244,-0.29,6.0,6,VSMOW,34.4803,,34.4491,6.0,1601,DIC-1,,,84.0,7.0,,,,False,False,,False,0.004150194300356573,-0.004320202574335086
ArcticNet,22/06/2016,12:46:00,68.4662,-62.6762,1.7492,,399.929,395.534305,,395.534305,-0.21,2.0,2,VSMOW,34.3979,,34.4016,2.0,1601,DIC-1,,,84.0,8.0,,,,False,False,,False,0.006460820978360889,-0.008590077405746036
ArcticNet,22/06/2016,12:50:00,68.4662,-62.6762,1.1219,,300.655,297.4224273,,297.4224273,-0.47,2.0,2,VSMOW,34.1778,,34.1975,2.0,1601,DIC-1,,,84.0,9.0,,,,False,False,,False,0.009238053978294887,-0.013899879422464689
ArcticNet,22/06/2016,12:53:00,68.4662,-62.6762,0.552,,250.247,247.5865535,,247.5865535,-0.67,2.0,2,VSMOW,33.9914,,34.0147,2.0,1601,DIC-1,,,84.0,10.0,,,,False,False,,False,0.01047683845729908,-0.016851530997941646
ArcticNet,22/06/2016,12:55:00,68.4662,-62.6762,-0.9363,,200.497,198.389326,,198.389326,-0.97,2.0,2,VSMOW,33.7049,,33.7309,2.0,1601,DIC-1,,,84.0,11.0,,,,False,False,,False,0.011765274333660605,-0.0197407179201586
ArcticNet,22/06/2016,12:58:00,68.4662,-62.6762,-1.6574,,150.564,148.9992409,,148.9992409,-1.19,6.0,6,VSMOW,33.5543,,33.5666,6.0,1601,DIC-1,,,84.0,12.0,,,,False,False,,False,0.012727496749785693,-0.02322028595405431
ArcticNet,22/06/2016,13:01:00,68.4662,-62.6762,-1.3909,,100.415,99.38349551,,99.38349551,-1.36,2.0,2,VSMOW,33.2457,,33.2636,2.0,1601,DIC-1,,,84.0,13.0,,,,False,False,,False,0.013694618875490783,-0.02685222006865995
ArcticNet,22/06/2016,13:03:00,68.4662,-62.6762,-1.3739,,80.502,79.67889629,,79.67889629,-1.64,2.0,2,VSMOW,33.0325,,33.0732,2.0,1601,DIC-1,,,84.0,14.0,,,,False,False,,False,0.01394644375261576,-0.028400286686268664
ArcticNet,22/06/2016,13:05:00,68.4662,-62.6762,-1.4985,,70.23,69.51365517,,69.51365517,-1.65,2.0,2,VSMOW,32.9381,,32.9708,2.0,1601,DIC-1,,,84.0,15.0,,,,False,False,,False,0.01421035656247014,-0.029422245351792414
ArcticNet,22/06/2016,13:07:00,68.4662,-62.6762,-1.6341,,60.27,59.65668804,,59.65668804,-1.93,2.0,2,VSMOW,32.8851,,32.9191,2.0,1601,DIC-1,,,84.0,16.0,,,,False,False,,False,0.014449023022136118,-0.030434924549605814
